order_details_id,order_id,order_date,order_time,item_id,item_name,category,price
6791,2999,2/19/23,7:57:15 PM,111.0,California Roll,Asian,11.95
6792,3000,2/19/23,7:57:23 PM,102.0,Cheeseburger,American,13.95
6793,3000,2/19/23,7:57:23 PM,119.0,Chicken Torta,Mexican,11.95
6794,3001,2/19/23,8:34:39 PM,101.0,Hamburger,American,12.95
6795,3001,2/19/23,8:34:39 PM,122.0,Chips & Salsa,Mexican,7.0
6796,3001,2/19/23,8:34:39 PM,106.0,French Fries,American,7.0
6797,3001,2/19/23,8:34:39 PM,114.0,Potstickers,Asian,9.0
6798,3002,2/19/23,9:27:34 PM,125.0,Spaghetti & Meatballs,Italian,17.95
6799,3002,2/19/23,9:27:34 PM,117.0,Chicken Burrito,Mexican,12.95
6800,3002,2/19/23,9:27:34 PM,112.0,Salmon Roll,Asian,14.95
6801,3002,2/19/23,9:27:34 PM,105.0,Mac & Cheese,American,7.0
6802,3003,2/19/23,9:32:12 PM,104.0,Veggie Burger,American,10.5
6803,3003,2/19/23,9:32:12 PM,118.0,Steak Burrito,Mexican,14.95
6804,3004,2/19/23,9:56:20 PM,120.0,Steak Torta,Mexican,13.95
6805,3005,2/20/23,11:53:36 AM,129.0,Mushroom Ravioli,Italian,15.5
6806,3006,2/20/23,12:01:32 PM,116.0,Steak Tacos,Mexican,13.95
6807,3006,2/20/23,12:01:32 PM,104.0,Veggie Burger,American,10.5
6808,3006,2/20/23,12:01:32 PM,126.0,Fettuccine Alfredo,Italian,14.5
6809,3006,2/20/23,12:01:32 PM,113.0,Edamame,Asian,5.0
6810,3007,2/20/23,12:06:37 PM,127.0,Meat Lasagna,Italian,17.95
6811,3008,2/20/23,12:09:54 PM,102.0,Cheeseburger,American,13.95
6812,3009,2/20/23,12:21:25 PM,107.0,Orange Chicken,Asian,16.5
6813,3009,2/20/23,12:21:25 PM,117.0,Chicken Burrito,Mexican,12.95
6814,3009,2/20/23,12:21:25 PM,122.0,Chips & Salsa,Mexican,7.0
6815,3010,2/20/23,12:26:16 PM,115.0,Chicken Tacos,Mexican,11.95
6816,3010,2/20/23,12:26:16 PM,102.0,Cheeseburger,American,13.95
6817,3010,2/20/23,12:26:16 PM,109.0,Korean Beef Bowl,Asian,17.95
6818,3011,2/20/23,12:29:25 PM,122.0,Chips & Salsa,Mexican,7.0
6819,3012,2/20/23,12:32:03 PM,104.0,Veggie Burger,American,10.5
6820,3012,2/20/23,12:32:03 PM,111.0,California Roll,Asian,11.95
6821,3012,2/20/23,12:32:03 PM,113.0,Edamame,Asian,5.0
6822,3012,2/20/23,12:32:03 PM,122.0,Chips & Salsa,Mexican,7.0
6823,3013,2/20/23,12:45:23 PM,105.0,Mac & Cheese,American,7.0
6824,3014,2/20/23,12:58:29 PM,107.0,Orange Chicken,Asian,16.5
6825,3014,2/20/23,12:58:29 PM,109.0,Korean Beef Bowl,Asian,17.95
6826,3014,2/20/23,12:58:29 PM,119.0,Chicken Torta,Mexican,11.95
6827,3014,2/20/23,12:58:29 PM,105.0,Mac & Cheese,American,7.0
6828,3015,2/20/23,12:59:05 PM,101.0,Hamburger,American,12.95
6829,3016,2/20/23,1:07:02 PM,126.0,Fettuccine Alfredo,Italian,14.5
6830,3016,2/20/23,1:07:02 PM,113.0,Edamame,Asian,5.0
6831,3017,2/20/23,1:09:41 PM,124.0,Spaghetti,Italian,14.5
6832,3018,2/20/23,1:12:40 PM,116.0,Steak Tacos,Mexican,13.95
6833,3018,2/20/23,1:12:40 PM,104.0,Veggie Burger,American,10.5
6834,3018,2/20/23,1:12:40 PM,125.0,Spaghetti & Meatballs,Italian,17.95
6835,3018,2/20/23,1:12:40 PM,128.0,Cheese Lasagna,Italian,15.5
6836,3018,2/20/23,1:12:40 PM,111.0,California Roll,Asian,11.95
6837,3018,2/20/23,1:12:40 PM,131.0,Chicken Parmesan,Italian,17.95
6838,3018,2/20/23,1:12:40 PM,114.0,Potstickers,Asian,9.0
6839,3019,2/20/23,1:15:28 PM,101.0,Hamburger,American,12.95
6840,3020,2/20/23,1:17:11 PM,123.0,Chips & Guacamole,Mexican,9.0
6841,3021,2/20/23,1:23:48 PM,106.0,French Fries,American,7.0
6842,3022,2/20/23,1:24:12 PM,116.0,Steak Tacos,Mexican,13.95
6843,3022,2/20/23,1:24:12 PM,102.0,Cheeseburger,American,13.95
6844,3022,2/20/23,1:24:12 PM,103.0,Hot Dog,American,9.0
6845,3022,2/20/23,1:24:12 PM,132.0,Eggplant Parmesan,Italian,16.95
6846,3023,2/20/23,1:29:47 PM,118.0,Steak Burrito,Mexican,14.95
6847,3023,2/20/23,1:29:47 PM,120.0,Steak Torta,Mexican,13.95
6848,3024,2/20/23,1:35:59 PM,101.0,Hamburger,American,12.95
6849,3025,2/20/23,1:37:52 PM,107.0,Orange Chicken,Asian,16.5
6850,3026,2/20/23,1:38:14 PM,102.0,Cheeseburger,American,13.95
6851,3026,2/20/23,1:38:14 PM,117.0,Chicken Burrito,Mexican,12.95
6852,3026,2/20/23,1:38:14 PM,130.0,Shrimp Scampi,Italian,19.95
6853,3026,2/20/23,1:38:14 PM,,,,
6854,3027,2/20/23,1:41:20 PM,108.0,Tofu Pad Thai,Asian,14.5
6855,3027,2/20/23,1:41:20 PM,129.0,Mushroom Ravioli,Italian,15.5
6856,3027,2/20/23,1:41:20 PM,123.0,Chips & Guacamole,Mexican,9.0
6857,3027,2/20/23,1:41:20 PM,106.0,French Fries,American,7.0
6858,3028,2/20/23,1:48:58 PM,129.0,Mushroom Ravioli,Italian,15.5
6859,3029,2/20/23,1:55:24 PM,102.0,Cheeseburger,American,13.95
6860,3029,2/20/23,1:55:24 PM,113.0,Edamame,Asian,5.0
6861,3029,2/20/23,1:55:24 PM,119.0,Chicken Torta,Mexican,11.95
6862,3029,2/20/23,1:55:24 PM,130.0,Shrimp Scampi,Italian,19.95
6863,3030,2/20/23,1:59:16 PM,102.0,Cheeseburger,American,13.95
6864,3030,2/20/23,1:59:16 PM,108.0,Tofu Pad Thai,Asian,14.5
6865,3030,2/20/23,1:59:16 PM,111.0,California Roll,Asian,11.95
6866,3030,2/20/23,1:59:16 PM,119.0,Chicken Torta,Mexican,11.95
6867,3031,2/20/23,2:06:14 PM,101.0,Hamburger,American,12.95
6868,3031,2/20/23,2:06:14 PM,104.0,Veggie Burger,American,10.5
6869,3031,2/20/23,2:06:14 PM,105.0,Mac & Cheese,American,7.0
6870,3032,2/20/23,2:08:19 PM,117.0,Chicken Burrito,Mexican,12.95
6871,3032,2/20/23,2:08:19 PM,119.0,Chicken Torta,Mexican,11.95
6872,3032,2/20/23,2:08:19 PM,119.0,Chicken Torta,Mexican,11.95
6873,3032,2/20/23,2:08:19 PM,120.0,Steak Torta,Mexican,13.95
6874,3033,2/20/23,2:54:29 PM,110.0,Pork Ramen,Asian,17.95
6875,3034,2/20/23,2:55:08 PM,124.0,Spaghetti,Italian,14.5
6876,3034,2/20/23,2:55:08 PM,106.0,French Fries,American,7.0
6877,3034,2/20/23,2:55:08 PM,114.0,Potstickers,Asian,9.0
6878,3035,2/20/23,3:07:45 PM,107.0,Orange Chicken,Asian,16.5
6879,3035,2/20/23,3:07:45 PM,128.0,Cheese Lasagna,Italian,15.5
6880,3036,2/20/23,3:14:47 PM,116.0,Steak Tacos,Mexican,13.95
6881,3036,2/20/23,3:14:47 PM,104.0,Veggie Burger,American,10.5
6882,3037,2/20/23,3:16:15 PM,101.0,Hamburger,American,12.95
6883,3037,2/20/23,3:16:15 PM,109.0,Korean Beef Bowl,Asian,17.95
6884,3038,2/20/23,3:46:43 PM,104.0,Veggie Burger,American,10.5
6885,3038,2/20/23,3:46:43 PM,113.0,Edamame,Asian,5.0
6886,3039,2/20/23,3:48:51 PM,108.0,Tofu Pad Thai,Asian,14.5
6887,3039,2/20/23,3:48:51 PM,129.0,Mushroom Ravioli,Italian,15.5
6888,3040,2/20/23,4:09:58 PM,112.0,Salmon Roll,Asian,14.95
6889,3040,2/20/23,4:09:58 PM,114.0,Potstickers,Asian,9.0
6890,3041,2/20/23,4:25:39 PM,101.0,Hamburger,American,12.95
6891,3041,2/20/23,4:25:39 PM,104.0,Veggie Burger,American,10.5
6892,3041,2/20/23,4:25:39 PM,113.0,Edamame,Asian,5.0
6893,3041,2/20/23,4:25:39 PM,122.0,Chips & Salsa,Mexican,7.0
6894,3042,2/20/23,4:30:09 PM,117.0,Chicken Burrito,Mexican,12.95
6895,3042,2/20/23,4:30:09 PM,129.0,Mushroom Ravioli,Italian,15.5
6896,3042,2/20/23,4:30:09 PM,111.0,California Roll,Asian,11.95
6897,3042,2/20/23,4:30:09 PM,106.0,French Fries,American,7.0
6898,3043,2/20/23,4:46:25 PM,102.0,Cheeseburger,American,13.95
6899,3043,2/20/23,4:46:25 PM,109.0,Korean Beef Bowl,Asian,17.95
6900,3044,2/20/23,5:10:25 PM,102.0,Cheeseburger,American,13.95
6901,3045,2/20/23,5:27:46 PM,102.0,Cheeseburger,American,13.95
6902,3045,2/20/23,5:27:46 PM,113.0,Edamame,Asian,5.0
6903,3046,2/20/23,5:35:34 PM,132.0,Eggplant Parmesan,Italian,16.95
6904,3047,2/20/23,5:42:09 PM,101.0,Hamburger,American,12.95
6905,3047,2/20/23,5:42:09 PM,116.0,Steak Tacos,Mexican,13.95
6906,3047,2/20/23,5:42:09 PM,122.0,Chips & Salsa,Mexican,7.0
6907,3047,2/20/23,5:42:09 PM,132.0,Eggplant Parmesan,Italian,16.95
6908,3048,2/20/23,5:45:15 PM,113.0,Edamame,Asian,5.0
6909,3048,2/20/23,5:45:15 PM,121.0,Cheese Quesadillas,Mexican,10.5
6910,3048,2/20/23,5:45:15 PM,114.0,Potstickers,Asian,9.0
6911,3049,2/20/23,5:49:20 PM,118.0,Steak Burrito,Mexican,14.95
6912,3050,2/20/23,5:54:22 PM,102.0,Cheeseburger,American,13.95
6913,3050,2/20/23,5:54:22 PM,117.0,Chicken Burrito,Mexican,12.95
6914,3050,2/20/23,5:54:22 PM,119.0,Chicken Torta,Mexican,11.95
6915,3051,2/20/23,5:57:09 PM,113.0,Edamame,Asian,5.0
6916,3051,2/20/23,5:57:09 PM,120.0,Steak Torta,Mexican,13.95
6917,3052,2/20/23,5:57:21 PM,132.0,Eggplant Parmesan,Italian,16.95
6918,3053,2/20/23,5:58:01 PM,115.0,Chicken Tacos,Mexican,11.95
6919,3053,2/20/23,5:58:01 PM,124.0,Spaghetti,Italian,14.5
6920,3053,2/20/23,5:58:01 PM,128.0,Cheese Lasagna,Italian,15.5
6921,3053,2/20/23,5:58:01 PM,132.0,Eggplant Parmesan,Italian,16.95
6922,3054,2/20/23,6:04:47 PM,104.0,Veggie Burger,American,10.5
6923,3054,2/20/23,6:04:47 PM,126.0,Fettuccine Alfredo,Italian,14.5
6924,3055,2/20/23,6:42:15 PM,129.0,Mushroom Ravioli,Italian,15.5
6925,3055,2/20/23,6:42:15 PM,111.0,California Roll,Asian,11.95
6926,3055,2/20/23,6:42:15 PM,131.0,Chicken Parmesan,Italian,17.95
6927,3056,2/20/23,7:01:48 PM,123.0,Chips & Guacamole,Mexican,9.0
6928,3057,2/20/23,7:17:04 PM,127.0,Meat Lasagna,Italian,17.95
6929,3058,2/20/23,7:19:17 PM,125.0,Spaghetti & Meatballs,Italian,17.95
6930,3058,2/20/23,7:19:17 PM,109.0,Korean Beef Bowl,Asian,17.95
6931,3058,2/20/23,7:19:17 PM,121.0,Cheese Quesadillas,Mexican,10.5
6932,3059,2/20/23,7:26:34 PM,107.0,Orange Chicken,Asian,16.5
6933,3059,2/20/23,7:26:34 PM,102.0,Cheeseburger,American,13.95
6934,3060,2/20/23,7:36:58 PM,102.0,Cheeseburger,American,13.95
6935,3060,2/20/23,7:36:58 PM,113.0,Edamame,Asian,5.0
6936,3061,2/20/23,7:42:12 PM,102.0,Cheeseburger,American,13.95
6937,3061,2/20/23,7:42:12 PM,131.0,Chicken Parmesan,Italian,17.95
6938,3062,2/20/23,7:51:17 PM,130.0,Shrimp Scampi,Italian,19.95
6939,3063,2/20/23,8:03:43 PM,125.0,Spaghetti & Meatballs,Italian,17.95
6940,3063,2/20/23,8:03:43 PM,128.0,Cheese Lasagna,Italian,15.5
6941,3063,2/20/23,8:03:43 PM,132.0,Eggplant Parmesan,Italian,16.95
6942,3064,2/20/23,8:06:45 PM,119.0,Chicken Torta,Mexican,11.95
6943,3065,2/20/23,8:12:13 PM,102.0,Cheeseburger,American,13.95
6944,3065,2/20/23,8:12:13 PM,118.0,Steak Burrito,Mexican,14.95
6945,3065,2/20/23,8:12:13 PM,123.0,Chips & Guacamole,Mexican,9.0
6946,3066,2/20/23,8:12:43 PM,103.0,Hot Dog,American,9.0
6947,3066,2/20/23,8:12:43 PM,112.0,Salmon Roll,Asian,14.95
6948,3067,2/20/23,8:22:25 PM,102.0,Cheeseburger,American,13.95
6949,3067,2/20/23,8:22:25 PM,128.0,Cheese Lasagna,Italian,15.5
6950,3067,2/20/23,8:22:25 PM,105.0,Mac & Cheese,American,7.0
6951,3067,2/20/23,8:22:25 PM,123.0,Chips & Guacamole,Mexican,9.0
6952,3068,2/20/23,8:45:09 PM,108.0,Tofu Pad Thai,Asian,14.5
6953,3069,2/20/23,8:47:39 PM,110.0,Pork Ramen,Asian,17.95
6954,3069,2/20/23,8:47:39 PM,113.0,Edamame,Asian,5.0
6955,3070,2/20/23,9:02:16 PM,113.0,Edamame,Asian,5.0
6956,3071,2/20/23,9:14:34 PM,108.0,Tofu Pad Thai,Asian,14.5
6957,3071,2/20/23,9:14:34 PM,109.0,Korean Beef Bowl,Asian,17.95
6958,3071,2/20/23,9:14:34 PM,113.0,Edamame,Asian,5.0
6959,3071,2/20/23,9:14:34 PM,118.0,Steak Burrito,Mexican,14.95
6960,3072,2/20/23,9:28:46 PM,108.0,Tofu Pad Thai,Asian,14.5
6961,3072,2/20/23,9:28:46 PM,108.0,Tofu Pad Thai,Asian,14.5
6962,3072,2/20/23,9:28:46 PM,130.0,Shrimp Scampi,Italian,19.95
6963,3072,2/20/23,9:28:46 PM,106.0,French Fries,American,7.0
6964,3073,2/20/23,9:36:46 PM,125.0,Spaghetti & Meatballs,Italian,17.95
6965,3074,2/20/23,9:39:19 PM,101.0,Hamburger,American,12.95
6966,3074,2/20/23,9:39:19 PM,102.0,Cheeseburger,American,13.95
6967,3075,2/20/23,10:11:07 PM,116.0,Steak Tacos,Mexican,13.95
6968,3075,2/20/23,10:11:07 PM,117.0,Chicken Burrito,Mexican,12.95
6969,3075,2/20/23,10:11:07 PM,128.0,Cheese Lasagna,Italian,15.5
6970,3076,2/20/23,10:12:20 PM,125.0,Spaghetti & Meatballs,Italian,17.95
6971,3076,2/20/23,10:12:20 PM,110.0,Pork Ramen,Asian,17.95
6972,3076,2/20/23,10:12:20 PM,117.0,Chicken Burrito,Mexican,12.95
6973,3077,2/20/23,10:17:15 PM,106.0,French Fries,American,7.0
6974,3078,2/21/23,11:43:29 AM,128.0,Cheese Lasagna,Italian,15.5
6975,3079,2/21/23,12:04:27 PM,107.0,Orange Chicken,Asian,16.5
6976,3080,2/21/23,12:23:18 PM,107.0,Orange Chicken,Asian,16.5
6977,3080,2/21/23,12:23:18 PM,111.0,California Roll,Asian,11.95
6978,3080,2/21/23,12:23:18 PM,113.0,Edamame,Asian,5.0
6979,3080,2/21/23,12:23:18 PM,105.0,Mac & Cheese,American,7.0
6980,3081,2/21/23,12:35:15 PM,111.0,California Roll,Asian,11.95
6981,3082,2/21/23,12:37:30 PM,101.0,Hamburger,American,12.95
6982,3082,2/21/23,12:37:30 PM,101.0,Hamburger,American,12.95
6983,3082,2/21/23,12:37:30 PM,116.0,Steak Tacos,Mexican,13.95
6984,3082,2/21/23,12:37:30 PM,109.0,Korean Beef Bowl,Asian,17.95
6985,3082,2/21/23,12:37:30 PM,127.0,Meat Lasagna,Italian,17.95
6986,3082,2/21/23,12:37:30 PM,111.0,California Roll,Asian,11.95
6987,3082,2/21/23,12:37:30 PM,105.0,Mac & Cheese,American,7.0
6988,3082,2/21/23,12:37:30 PM,122.0,Chips & Salsa,Mexican,7.0
6989,3082,2/21/23,12:37:30 PM,106.0,French Fries,American,7.0
6990,3083,2/21/23,12:43:43 PM,124.0,Spaghetti,Italian,14.5
6991,3083,2/21/23,12:43:43 PM,125.0,Spaghetti & Meatballs,Italian,17.95
6992,3083,2/21/23,12:43:43 PM,125.0,Spaghetti & Meatballs,Italian,17.95
6993,3084,2/21/23,12:44:07 PM,102.0,Cheeseburger,American,13.95
6994,3084,2/21/23,12:44:07 PM,127.0,Meat Lasagna,Italian,17.95
6995,3085,2/21/23,12:49:36 PM,112.0,Salmon Roll,Asian,14.95
6996,3086,2/21/23,12:57:21 PM,128.0,Cheese Lasagna,Italian,15.5
6997,3087,2/21/23,12:59:13 PM,108.0,Tofu Pad Thai,Asian,14.5
6998,3087,2/21/23,12:59:13 PM,126.0,Fettuccine Alfredo,Italian,14.5
6999,3088,2/21/23,1:20:12 PM,121.0,Cheese Quesadillas,Mexican,10.5
7000,3088,2/21/23,1:20:12 PM,114.0,Potstickers,Asian,9.0
7001,3089,2/21/23,1:42:51 PM,107.0,Orange Chicken,Asian,16.5
7002,3089,2/21/23,1:42:51 PM,106.0,French Fries,American,7.0
7003,3089,2/21/23,1:42:51 PM,114.0,Potstickers,Asian,9.0
7004,3090,2/21/23,2:03:29 PM,108.0,Tofu Pad Thai,Asian,14.5
7005,3090,2/21/23,2:03:29 PM,124.0,Spaghetti,Italian,14.5
7006,3090,2/21/23,2:03:29 PM,109.0,Korean Beef Bowl,Asian,17.95
7007,3090,2/21/23,2:03:29 PM,111.0,California Roll,Asian,11.95
7008,3091,2/21/23,2:04:59 PM,130.0,Shrimp Scampi,Italian,19.95
7009,3091,2/21/23,2:04:59 PM,106.0,French Fries,American,7.0
7010,3092,2/21/23,2:41:55 PM,126.0,Fettuccine Alfredo,Italian,14.5
7011,3092,2/21/23,2:41:55 PM,127.0,Meat Lasagna,Italian,17.95
7012,3092,2/21/23,2:41:55 PM,105.0,Mac & Cheese,American,7.0
7013,3093,2/21/23,3:07:39 PM,109.0,Korean Beef Bowl,Asian,17.95
7014,3094,2/21/23,3:10:02 PM,107.0,Orange Chicken,Asian,16.5
7015,3095,2/21/23,3:11:34 PM,101.0,Hamburger,American,12.95
7016,3095,2/21/23,3:11:34 PM,115.0,Chicken Tacos,Mexican,11.95
7017,3095,2/21/23,3:11:34 PM,104.0,Veggie Burger,American,10.5
7018,3095,2/21/23,3:11:34 PM,125.0,Spaghetti & Meatballs,Italian,17.95
7019,3095,2/21/23,3:11:34 PM,120.0,Steak Torta,Mexican,13.95
7020,3095,2/21/23,3:11:34 PM,106.0,French Fries,American,7.0
7021,3095,2/21/23,3:11:34 PM,106.0,French Fries,American,7.0
7022,3096,2/21/23,3:12:31 PM,125.0,Spaghetti & Meatballs,Italian,17.95
7023,3096,2/21/23,3:12:31 PM,128.0,Cheese Lasagna,Italian,15.5
7024,3097,2/21/23,3:25:30 PM,101.0,Hamburger,American,12.95
7025,3097,2/21/23,3:25:30 PM,115.0,Chicken Tacos,Mexican,11.95
7026,3097,2/21/23,3:25:30 PM,119.0,Chicken Torta,Mexican,11.95
7027,3098,2/21/23,3:26:00 PM,127.0,Meat Lasagna,Italian,17.95
7028,3098,2/21/23,3:26:00 PM,122.0,Chips & Salsa,Mexican,7.0
7029,3099,2/21/23,3:37:24 PM,127.0,Meat Lasagna,Italian,17.95
7030,3100,2/21/23,3:41:20 PM,114.0,Potstickers,Asian,9.0
7031,3101,2/21/23,4:12:23 PM,107.0,Orange Chicken,Asian,16.5
7032,3101,2/21/23,4:12:23 PM,116.0,Steak Tacos,Mexican,13.95
7033,3101,2/21/23,4:12:23 PM,125.0,Spaghetti & Meatballs,Italian,17.95
7034,3101,2/21/23,4:12:23 PM,122.0,Chips & Salsa,Mexican,7.0
7035,3102,2/21/23,4:32:10 PM,107.0,Orange Chicken,Asian,16.5
7036,3102,2/21/23,4:32:10 PM,108.0,Tofu Pad Thai,Asian,14.5
7037,3102,2/21/23,4:32:10 PM,130.0,Shrimp Scampi,Italian,19.95
7038,3103,2/21/23,4:37:19 PM,101.0,Hamburger,American,12.95
7039,3104,2/21/23,4:45:25 PM,106.0,French Fries,American,7.0
7040,3105,2/21/23,4:46:37 PM,107.0,Orange Chicken,Asian,16.5
7041,3105,2/21/23,4:46:37 PM,125.0,Spaghetti & Meatballs,Italian,17.95
7042,3105,2/21/23,4:46:37 PM,127.0,Meat Lasagna,Italian,17.95
7043,3106,2/21/23,5:16:04 PM,117.0,Chicken Burrito,Mexican,12.95
7044,3107,2/21/23,5:26:20 PM,120.0,Steak Torta,Mexican,13.95
7045,3107,2/21/23,5:26:20 PM,105.0,Mac & Cheese,American,7.0
7046,3108,2/21/23,5:28:57 PM,101.0,Hamburger,American,12.95
7047,3108,2/21/23,5:28:57 PM,112.0,Salmon Roll,Asian,14.95
7048,3108,2/21/23,5:28:57 PM,122.0,Chips & Salsa,Mexican,7.0
7049,3108,2/21/23,5:28:57 PM,106.0,French Fries,American,7.0
7050,3109,2/21/23,5:30:27 PM,102.0,Cheeseburger,American,13.95
7051,3109,2/21/23,5:30:27 PM,125.0,Spaghetti & Meatballs,Italian,17.95
7052,3109,2/21/23,5:30:27 PM,132.0,Eggplant Parmesan,Italian,16.95
7053,3110,2/21/23,5:54:51 PM,108.0,Tofu Pad Thai,Asian,14.5
7054,3111,2/21/23,6:11:42 PM,116.0,Steak Tacos,Mexican,13.95
7055,3111,2/21/23,6:11:42 PM,106.0,French Fries,American,7.0
7056,3112,2/21/23,6:12:32 PM,115.0,Chicken Tacos,Mexican,11.95
7057,3112,2/21/23,6:12:32 PM,125.0,Spaghetti & Meatballs,Italian,17.95
7058,3112,2/21/23,6:12:32 PM,127.0,Meat Lasagna,Italian,17.95
7059,3112,2/21/23,6:12:32 PM,132.0,Eggplant Parmesan,Italian,16.95
7060,3113,2/21/23,6:13:22 PM,116.0,Steak Tacos,Mexican,13.95
7061,3113,2/21/23,6:13:22 PM,108.0,Tofu Pad Thai,Asian,14.5
7062,3114,2/21/23,6:13:49 PM,102.0,Cheeseburger,American,13.95
7063,3115,2/21/23,6:15:34 PM,132.0,Eggplant Parmesan,Italian,16.95
7064,3116,2/21/23,6:28:28 PM,124.0,Spaghetti,Italian,14.5
7065,3116,2/21/23,6:28:28 PM,110.0,Pork Ramen,Asian,17.95
7066,3117,2/21/23,6:47:53 PM,113.0,Edamame,Asian,5.0
7067,3118,2/21/23,7:07:50 PM,116.0,Steak Tacos,Mexican,13.95
7068,3118,2/21/23,7:07:50 PM,118.0,Steak Burrito,Mexican,14.95
7069,3119,2/21/23,7:16:59 PM,126.0,Fettuccine Alfredo,Italian,14.5
7070,3120,2/21/23,7:21:02 PM,101.0,Hamburger,American,12.95
7071,3120,2/21/23,7:21:02 PM,113.0,Edamame,Asian,5.0
7072,3121,2/21/23,7:25:20 PM,110.0,Pork Ramen,Asian,17.95
7073,3122,2/21/23,7:29:14 PM,108.0,Tofu Pad Thai,Asian,14.5
7074,3122,2/21/23,7:29:14 PM,126.0,Fettuccine Alfredo,Italian,14.5
7075,3123,2/21/23,7:46:07 PM,126.0,Fettuccine Alfredo,Italian,14.5
7076,3123,2/21/23,7:46:07 PM,105.0,Mac & Cheese,American,7.0
7077,3124,2/21/23,7:59:20 PM,125.0,Spaghetti & Meatballs,Italian,17.95
7078,3124,2/21/23,7:59:20 PM,113.0,Edamame,Asian,5.0
7079,3124,2/21/23,7:59:20 PM,131.0,Chicken Parmesan,Italian,17.95
7080,3125,2/21/23,8:12:37 PM,124.0,Spaghetti,Italian,14.5
7081,3125,2/21/23,8:12:37 PM,109.0,Korean Beef Bowl,Asian,17.95
7082,3125,2/21/23,8:12:37 PM,132.0,Eggplant Parmesan,Italian,16.95
7083,3126,2/21/23,8:35:12 PM,102.0,Cheeseburger,American,13.95
7084,3127,2/21/23,8:40:10 PM,103.0,Hot Dog,American,9.0
7085,3127,2/21/23,8:40:10 PM,110.0,Pork Ramen,Asian,17.95
7086,3127,2/21/23,8:40:10 PM,132.0,Eggplant Parmesan,Italian,16.95
7087,3128,2/21/23,9:45:43 PM,109.0,Korean Beef Bowl,Asian,17.95
7088,3129,2/21/23,9:50:56 PM,111.0,California Roll,Asian,11.95
7089,3130,2/21/23,9:59:36 PM,111.0,California Roll,Asian,11.95
7090,3130,2/21/23,9:59:36 PM,112.0,Salmon Roll,Asian,14.95
7091,3131,2/21/23,10:14:02 PM,105.0,Mac & Cheese,American,7.0
7092,3132,2/21/23,10:55:11 PM,101.0,Hamburger,American,12.95
7093,3132,2/21/23,10:55:11 PM,102.0,Cheeseburger,American,13.95
7094,3132,2/21/23,10:55:11 PM,125.0,Spaghetti & Meatballs,Italian,17.95
7095,3133,2/21/23,11:05:24 PM,128.0,Cheese Lasagna,Italian,15.5
7096,3133,2/21/23,11:05:24 PM,111.0,California Roll,Asian,11.95
7097,3133,2/21/23,11:05:24 PM,121.0,Cheese Quesadillas,Mexican,10.5
7098,3134,2/22/23,11:40:25 AM,107.0,Orange Chicken,Asian,16.5
7099,3134,2/22/23,11:40:25 AM,108.0,Tofu Pad Thai,Asian,14.5
7100,3135,2/22/23,12:00:54 PM,101.0,Hamburger,American,12.95
7101,3136,2/22/23,12:39:19 PM,102.0,Cheeseburger,American,13.95
7102,3136,2/22/23,12:39:19 PM,109.0,Korean Beef Bowl,Asian,17.95
7103,3136,2/22/23,12:39:19 PM,113.0,Edamame,Asian,5.0
7104,3136,2/22/23,12:39:19 PM,118.0,Steak Burrito,Mexican,14.95
7105,3136,2/22/23,12:39:19 PM,120.0,Steak Torta,Mexican,13.95
7106,3136,2/22/23,12:39:19 PM,122.0,Chips & Salsa,Mexican,7.0
7107,3136,2/22/23,12:39:19 PM,131.0,Chicken Parmesan,Italian,17.95
7108,3136,2/22/23,12:39:19 PM,106.0,French Fries,American,7.0
7109,3137,2/22/23,12:40:49 PM,112.0,Salmon Roll,Asian,14.95
7110,3138,2/22/23,1:02:28 PM,101.0,Hamburger,American,12.95
7111,3138,2/22/23,1:02:28 PM,102.0,Cheeseburger,American,13.95
7112,3138,2/22/23,1:02:28 PM,103.0,Hot Dog,American,9.0
7113,3138,2/22/23,1:02:28 PM,104.0,Veggie Burger,American,10.5
7114,3138,2/22/23,1:02:28 PM,108.0,Tofu Pad Thai,Asian,14.5
7115,3138,2/22/23,1:02:28 PM,112.0,Salmon Roll,Asian,14.95
7116,3138,2/22/23,1:02:28 PM,113.0,Edamame,Asian,5.0
7117,3138,2/22/23,1:02:28 PM,105.0,Mac & Cheese,American,7.0
7118,3139,2/22/23,1:11:07 PM,110.0,Pork Ramen,Asian,17.95
7119,3140,2/22/23,1:40:06 PM,119.0,Chicken Torta,Mexican,11.95
7120,3141,2/22/23,2:15:23 PM,,,,
7121,3142,2/22/23,2:17:17 PM,102.0,Cheeseburger,American,13.95
7122,3142,2/22/23,2:17:17 PM,110.0,Pork Ramen,Asian,17.95
7123,3142,2/22/23,2:17:17 PM,130.0,Shrimp Scampi,Italian,19.95
7124,3142,2/22/23,2:17:17 PM,131.0,Chicken Parmesan,Italian,17.95
7125,3143,2/22/23,3:16:59 PM,107.0,Orange Chicken,Asian,16.5
7126,3143,2/22/23,3:16:59 PM,119.0,Chicken Torta,Mexican,11.95
7127,3144,2/22/23,3:26:04 PM,124.0,Spaghetti,Italian,14.5
7128,3144,2/22/23,3:26:04 PM,127.0,Meat Lasagna,Italian,17.95
7129,3144,2/22/23,3:26:04 PM,112.0,Salmon Roll,Asian,14.95
7130,3144,2/22/23,3:26:04 PM,105.0,Mac & Cheese,American,7.0
